023,08-Sep-2014,02:17:05.43,0
005,08-Sep-2014,02:17:09.53,0
019,08-Sep-2014,02:18:03.54,0
016,08-Sep-2014,02:19:03.43,0
009,08-Sep-2014,02:22:03.32,0
014,08-Sep-2014,02:23:03.31,0
003,08-Sep-2014,02:25:03.12,0
010,22-Sep-2014,01:30:03.22,25
002,22-Sep-2014,01:42:03.34,18
001,22-Sep-2014,01:51:03.23,15
015,22-Sep-2014,01:59:03.12,12
004,22-Sep-2014,02:02:03.35,10
008,22-Sep-2014,02:08:03.54,8
007,22-Sep-2014,02:09:03.56,6
011,22-Sep-2014,02:09:04.19,4
006,22-Sep-2014,02:09:05.35,2
018,22-Sep-2014,02:09:07.35,1
017,22-Sep-2014,02:12:03.21,0
012,22-Sep-2014,02:12:04.22,0
022,22-Sep-2014,02:14:03.15,0
020,22-Sep-2014,02:15:03.16,0
021,22-Sep-2014,02:17:03.17,0
023,22-Sep-2014,02:17:05.43,0
005,22-Sep-2014,02:17:09.53,0
019,22-Sep-2014,02:18:03.54,0
016,22-Sep-2014,02:19:03.43,0
009,22-Sep-2014,02:22:03.32,0
014,22-Sep-2014,02:23:03.31,0
003,22-Sep-2014,02:25:03.12,0
010,06-Oct-2014,01:30:03.22,25
001,06-Oct-2014,01:42:03.34,18
002,06-Oct-2014,01:51:03.23,15
015,06-Oct-2014,01:59:03.12,12
004,06-Oct-2014,02:02:03.35,10
008,06-Oct-2014,02:08:03.54,8
007,06-Oct-2014,02:09:03.56,6
011,06-Oct-2014,02:09:04.19,4
006,06-Oct-2014,02:09:05.35,2
018,06-Oct-2014,02:09:07.35,1
017,06-Oct-2014,02:12:03.21,0
012,06-Oct-2014,02:12:04.22,0
022,06-Oct-2014,02:14:03.15,0
020,06-Oct-2014,02:15:03.16,0
021,06-Oct-2014,02:17:03.17,0
023,06-Oct-2014,02:17:05.43,0
005,06-Oct-2014,02:17:09.53,0
019,06-Oct-2014,02:18:03.54,0
016,06-Oct-2014,02:19:03.43,0
009,06-Oct-2014,02:22:03.32,0
014,06-Oct-2014,02:23:03.31,0
003,06-Oct-2014,02:25:03.12,0
002,13-Oct-2014,01:30:03.22,25
010,13-Oct-2014,01:42:03.34,18
001,13-Oct-2014,01:51:03.23,15
004,13-Oct-2014,01:59:03.12,12
015,13-Oct-2014,02:02:03.35,10
008,13-Oct-2014,02:08:03.54,8
007,13-Oct-2014,02:09:03.56,6
011,13-Oct-2014,02:09:04.19,4
006,13-Oct-2014,02:09:05.35,2
018,13-Oct-2014,02:09:07.35,1
017,13-Oct-2014,02:12:03.21,0
012,13-Oct-2014,02:12:04.22,0
022,13-Oct-2014,02:14:03.15,0
020,13-Oct-2014,02:15:03.16,0
021,13-Oct-2014,02:17:03.17,0
023,13-Oct-2014,02:17:05.43,0
005,13-Oct-2014,02:17:09.53,0
019,13-Oct-2014,02:18:03.54,0
016,13-Oct-2014,02:19:03.43,0
009,13-Oct-2014,02:22:03.32,0
014,13-Oct-2014,02:23:03.31,0
003,13-Oct-2014,02:25:03.12,0
001,27-Oct-2014,01:30:03.22,25
010,27-Oct-2014,01:42:03.34,18
002,27-Oct-2014,01:51:03.23,15
008,27-Oct-2014,01:59:03.12,12
004,27-Oct-2014,02:02:03.35,10
015,27-Oct-2014,02:08:03.54,8
007,27-Oct-2014,02:09:03.56,6
011,27-Oct-2014,02:09:04.19,4
006,27-Oct-2014,02:09:05.35,2
018,27-Oct-2014,02:09:07.35,1
017,27-Oct-2014,02:12:03.21,0
012,27-Oct-2014,02:12:04.22,0
022,27-Oct-2014,02:14:03.15,0
020,27-Oct-2014,02:15:03.16,0
021,27-Oct-2014,02:17:03.17,0
023,27-Oct-2014,02:17:05.43,0
005,27-Oct-2014,02:17:09.53,0
019,27-Oct-2014,02:18:03.54,0
016,27-Oct-2014,02:19:03.43,0
009,27-Oct-2014,02:22:03.32,0
014,27-Oct-2014,02:23:03.31,0
003,27-Oct-2014,02:25:03.12,0
010,03-Nov-2014,01:30:03.22,25
001,03-Nov-2014,01:42:03.34,18
002,03-Nov-2014,01:51:03.23,15
018,03-Nov-2014,01:59:03.12,12
004,03-Nov-2014,02:02:03.35,10
008,03-Nov-2014,02:08:03.54,8
007,03-Nov-2014,02:09:03.56,6
011,03-Nov-2014,02:09:04.19,4
006,03-Nov-2014,02:09:05.35,2
015,03-Nov-2014,02:09:07.35,1
017,03-Nov-2014,02:12:03.21,0
012,03-Nov-2014,02:12:04.22,0
022,03-Nov-2014,02:14:03.15,0
020,03-Nov-2014,02:15:03.16,0
021,03-Nov-2014,02:17:03.17,0
023,03-Nov-2014,02:17:05.43,0
005,03-Nov-2014,02:17:09.53,0
019,03-Nov-2014,02:18:03.54,0
016,03-Nov-2014,02:19:03.43,0
009,03-Nov-2014,02:22:03.32,0
014,03-Nov-2014,02:23:03.31,0
003,03-Nov-2014,02:25:03.12,0
001,17-Nov-2014,01:30:03.22,25
002,17-Nov-2014,01:42:03.34,18
010,17-Nov-2014,01:51:03.23,15
015,17-Nov-2014,01:59:03.12,12
004,17-Nov-2014,02:02:03.35,10
008,17-Nov-2014,02:08:03.54,8
007,17-Nov-2014,02:09:03.56,6
011,17-Nov-2014,02:09:04.19,4
006,17-Nov-2014,02:09:05.35,2
018,17-Nov-2014,02:09:07.35,1
017,17-Nov-2014,02:12:03.21,0
012,17-Nov-2014,02:12:04.22,0
022,17-Nov-2014,02:14:03.15,0
020,17-Nov-2014,02:15:03.16,0
021,17-Nov-2014,02:17:03.17,0
023,17-Nov-2014,02:17:05.43,0
005,17-Nov-2014,02:17:09.53,0
019,17-Nov-2014,02:18:03.54,0
016,17-Nov-2014,02:19:03.43,0
009,17-Nov-2014,02:22:03.32,0
014,17-Nov-2014,02:23:03.31,0
003,17-Nov-2014,02:25:03.12,0
011,24-Nov-2014,01:30:03.22,25
002,24-Nov-2014,01:42:03.34,18
001,24-Nov-2014,01:51:03.23,15
015,24-Nov-2014,01:59:03.12,12
004,24-Nov-2014,02:02:03.35,10
008,24-Nov-2014,02:08:03.54,8
007,24-Nov-2014,02:09:03.56,6
010,24-Nov-2014,02:09:04.19,4
006,24-Nov-2014,02:09:05.35,2
018,24-Nov-2014,02:09:07.35,1
017,24-Nov-2014,02:12:03.21,0
012,24-Nov-2014,02:12:04.22,0
022,24-Nov-2014,02:14:03.15,0
020,24-Nov-2014,02:15:03.16,0
021,24-Nov-2014,02:17:03.17,0
023,24-Nov-2014,02:17:05.43,0
005,24-Nov-2014,02:17:09.53,0
019,24-Nov-2014,02:18:03.54,0
016,24-Nov-2014,02:19:03.43,0
009,24-Nov-2014,02:22:03.32,0
014,24-Nov-2014,02:23:03.31,0
003,24-Nov-2014,02:25:03.12,0
